MarketingContentAttachmentDescription
contentName,attachmentIdentifier,usageName,relationName,relationShortDescription,relationLongDescription,languageId,delete
Kitchenware_Atct_1,Kitchenware_Atct_1,NOUSAGE,ステンレス製料理道具,ステンレス製料理道具,,-10,0
Kitchenware_Atct_1,Kitchenware_Atct_1,NOUSAGE,스테인레스 주방기구,스테인레스 주방기구,,-9,0
Kitchenware_Atct_1,Kitchenware_Atct_1,NOUSAGE,不鏽鋼廚具,不鏽鋼廚具,,-8,0
Kitchenware_Atct_1,Kitchenware_Atct_1,NOUSAGE,不锈钢厨具,不锈钢厨具,,-7,0
Kitchenware_Atct_1,Kitchenware_Atct_1,NOUSAGE,Panelas de Inox,Panelas de Inox,,-6,0
Kitchenware_Atct_1,Kitchenware_Atct_1,NOUSAGE,Artículos de cocina de acero inoxidable,Artículos de cocina de acero inoxidable,,-5,0
Kitchenware_Atct_1,Kitchenware_Atct_1,NOUSAGE,Utensili da cucina inossidabili,Utensili da cucina inossidabili,,-4,0
Kitchenware_Atct_1,Kitchenware_Atct_1,NOUSAGE,Edelstahlkochgeschirr,Edelstahlkochgeschirr,,-3,0
Kitchenware_Atct_1,Kitchenware_Atct_1,NOUSAGE,Batterie de cuisine inox,Batterie de cuisine inox,,-2,0
Kitchenware_Atct_1,Kitchenware_Atct_1,NOUSAGE,Stainless Cookware,Stainless Cookware,,-1,0
Kitchenware_Atct_2,Kitchenware_Atct_2,NOUSAGE,Duży rabat na duże AGD,Duży rabat na duże AGD,,-22,0
Kitchenware_Atct_2,Kitchenware_Atct_2,NOUSAGE,Economii mari la bucătărie,Economii mari la bucătărie,,-21,0
Kitchenware_Atct_2,Kitchenware_Atct_2,NOUSAGE,Экономьте на крупных кухонных аксессуарах,Экономьте на крупных кухонных аксессуарах,,-20,0
Kitchenware_Atct_2,Kitchenware_Atct_2,NOUSAGE,キッチン割引,キッチン割引,,-10,0
Kitchenware_Atct_2,Kitchenware_Atct_2,NOUSAGE,대형 주방기기 할인,대형 주방기기 할인,,-9,0
Kitchenware_Atct_2,Kitchenware_Atct_2,NOUSAGE,廚房用具大優惠,廚房用具大優惠,,-8,0
Kitchenware_Atct_2,Kitchenware_Atct_2,NOUSAGE,大型厨房设备优惠,大型厨房设备优惠,,-7,0
Kitchenware_Atct_2,Kitchenware_Atct_2,NOUSAGE,Grandes Economias na Cozinha,Grandes Economias na Cozinha,,-6,0
Kitchenware_Atct_2,Kitchenware_Atct_2,NOUSAGE,Grandes ahorros en la cocina,Grandes ahorros en la cocina,,-5,0
Kitchenware_Atct_2,Kitchenware_Atct_2,NOUSAGE,Sconti sui grandi elettrodomestici da cucina,Sconti sui grandi elettrodomestici da cucina,,-4,0
Kitchenware_Atct_2,Kitchenware_Atct_2,NOUSAGE,Küchengeräteaktion,Küchengeräteaktion,,-3,0
Kitchenware_Atct_2,Kitchenware_Atct_2,NOUSAGE,Réductions sur le gros électroménager de cuisine,Réductions sur le gros électroménager de cuisine,,-2,0
Kitchenware_Atct_2,Kitchenware_Atct_2,NOUSAGE,Big Kitchen Savings,Big Kitchen Savings,,-1,0
Laptops_Atct_1,Laptops_Atct_1,NOUSAGE,Niestandardowe laptopy,Niestandardowe laptopy,,-22,0
Laptops_Atct_1,Laptops_Atct_1,NOUSAGE,Laptop-uri personalizate,Laptop-uri personalizate,,-21,0
Laptops_Atct_1,Laptops_Atct_1,NOUSAGE,Настраиваемые портативные компьютеры,Настраиваемые портативные компьютеры,,-20,0
Laptops_Atct_1,Laptops_Atct_1,NOUSAGE,カスタム・ラップトップ,カスタム・ラップトップ,,-10,0
Laptops_Atct_1,Laptops_Atct_1,NOUSAGE,사용자 정의된 랩탑,사용자 정의된 랩탑,,-9,0
Laptops_Atct_1,Laptops_Atct_1,NOUSAGE,自訂膝上型電腦,自訂膝上型電腦,,-8,0
Laptops_Atct_1,Laptops_Atct_1,NOUSAGE,定制笔记本电脑,定制笔记本电脑,,-7,0
Laptops_Atct_1,Laptops_Atct_1,NOUSAGE,Laptops Personalizados,Laptops Personalizados,,-6,0
Laptops_Atct_1,Laptops_Atct_1,NOUSAGE,Portátiles personalizados,Portátiles personalizados,,-5,0
Laptops_Atct_1,Laptops_Atct_1,NOUSAGE,Laptop personalizzati,Laptop personalizzati,,-4,0
Laptops_Atct_1,Laptops_Atct_1,NOUSAGE,Individuelle Laptops,Individuelle Laptops,,-3,0
Laptops_Atct_1,Laptops_Atct_1,NOUSAGE,Ordinateurs portables personnalisés,Ordinateurs portables personnalisés,,-2,0
Laptops_Atct_1,Laptops_Atct_1,NOUSAGE,Custom Laptops,Custom Laptops,,-1,0
Laptops_Atct_2,Laptops_Atct_2,NOUSAGE,Zaoszczędź na akcesoriach,Zaoszczędź na akcesoriach,,-22,0
Laptops_Atct_2,Laptops_Atct_2,NOUSAGE,Economisiţi la accesorii,Economisiţi la accesorii,,-21,0
Laptops_Atct_2,Laptops_Atct_2,NOUSAGE,Сэкономьте на аксессуарах,Сэкономьте на аксессуарах,,-20,0
Laptops_Atct_2,Laptops_Atct_2,NOUSAGE,アクセサリーの割引,アクセサリーの割引,,-10,0
Laptops_Atct_2,Laptops_Atct_2,NOUSAGE,부품 할인,부품 할인,,-9,0
Laptops_Atct_2,Laptops_Atct_2,NOUSAGE,配件節省,配件節省,,-8,0
Laptops_Atct_2,Laptops_Atct_2,NOUSAGE,配件价格优惠,配件价格优惠,,-7,0
Laptops_Atct_2,Laptops_Atct_2,NOUSAGE,Economize em Acessórios,Economize em Acessórios,,-6,0
Laptops_Atct_2,Laptops_Atct_2,NOUSAGE,Ahorre en accesorios,Ahorre en accesorios,,-5,0
Laptops_Atct_2,Laptops_Atct_2,NOUSAGE,Sconto sugli accessori,Sconto sugli accessori,,-4,0
Laptops_Atct_2,Laptops_Atct_2,NOUSAGE,Beim Zubehör sparen,Beim Zubehör sparen,,-3,0
Laptops_Atct_2,Laptops_Atct_2,NOUSAGE,Faites des économies sur les accessoires,Faites des économies sur les accessoires,,-2,0
Laptops_Atct_2,Laptops_Atct_2,NOUSAGE,Save on Accessories,Save on Accessories,,-1,0
Lighting_Atct_1,Lighting_Atct_1,NOUSAGE,Oszczędzaj na oświetleniu,Oszczędzaj na oświetleniu,,-22,0
Lighting_Atct_1,Lighting_Atct_1,NOUSAGE,Economisiţi la lămpi,Economisiţi la lămpi,,-21,0
Lighting_Atct_1,Lighting_Atct_1,NOUSAGE,Экономьте на осветительных приборах,Экономьте на осветительных приборах,,-20,0
Lighting_Atct_1,Lighting_Atct_1,NOUSAGE,照明装置の割引,照明装置の割引,,-10,0
Lighting_Atct_1,Lighting_Atct_1,NOUSAGE,조명 할인,조명 할인,,-9,0
Lighting_Atct_1,Lighting_Atct_1,NOUSAGE,燈光節省,燈光節省,,-8,0
Lighting_Atct_1,Lighting_Atct_1,NOUSAGE,灯具价格优惠,灯具价格优惠,,-7,0
Lighting_Atct_1,Lighting_Atct_1,NOUSAGE,Economize em Iluminação,Economize em Iluminação,,-6,0
Lighting_Atct_1,Lighting_Atct_1,NOUSAGE,Ahorre en iluminación,Ahorre en iluminación,,-5,0
Lighting_Atct_1,Lighting_Atct_1,NOUSAGE,Sconti illuminazione,Sconti illuminazione,,-4,0
Lighting_Atct_1,Lighting_Atct_1,NOUSAGE,Bei der Beleuchtung sparen,Bei der Beleuchtung sparen,,-3,0
Lighting_Atct_1,Lighting_Atct_1,NOUSAGE,Faites des économies sur l'éclairage,Faites des économies sur l'éclairage,,-2,0
Lighting_Atct_1,Lighting_Atct_1,NOUSAGE,Save on Lighting,Save on Lighting,,-1,0
Lighting_Atct_2,Lighting_Atct_2,NOUSAGE,Odmień swój salon,Odmień swój salon,,-22,0
Lighting_Atct_2,Lighting_Atct_2,NOUSAGE,Modernizaţi-vă camera de zi,Modernizaţi-vă camera de zi,,-21,0
Lighting_Atct_2,Lighting_Atct_2,NOUSAGE,Измените свою гостиную,Измените свою гостиную,,-20,0
Lighting_Atct_2,Lighting_Atct_2,NOUSAGE,リビング・ルームを最新,リビング・ルームを最新,,-10,0
Lighting_Atct_2,Lighting_Atct_2,NOUSAGE,거실 개선,거실 개선,,-9,0
Lighting_Atct_2,Lighting_Atct_2,NOUSAGE,更新客廳,更新客廳,,-8,0
Lighting_Atct_2,Lighting_Atct_2,NOUSAGE,升级起居室,升级起居室,,-7,0
Lighting_Atct_2,Lighting_Atct_2,NOUSAGE,Atualize sua Sala de Estar,Atualize sua Sala de Estar,,-6,0
Lighting_Atct_2,Lighting_Atct_2,NOUSAGE,Renueve su salón,Renueve su salón,,-5,0
Lighting_Atct_2,Lighting_Atct_2,NOUSAGE,Rinnova la sala da pranzo,Rinnova la sala da pranzo,,-4,0
Lighting_Atct_2,Lighting_Atct_2,NOUSAGE,Neues für Ihr Wohnzimmer,Neues für Ihr Wohnzimmer,,-3,0
Lighting_Atct_2,Lighting_Atct_2,NOUSAGE,Renouvelez vos meubles de salon,Renouvelez vos meubles de salon,,-2,0
Lighting_Atct_2,Lighting_Atct_2,NOUSAGE,Update Living Room,Update Living Room,,-1,0
Magazines_Atct_1,Magazines_Atct_1,NOUSAGE,Czasopismo Photoritz,Czasopismo Photoritz,,-22,0
Magazines_Atct_1,Magazines_Atct_1,NOUSAGE,Revista Photoritz,Revista Photoritz,,-21,0
Magazines_Atct_1,Magazines_Atct_1,NOUSAGE,Журнал Photoritz,Журнал Photoritz,,-20,0
Magazines_Atct_1,Magazines_Atct_1,NOUSAGE,Photoritz Magazine,Photoritz Magazine,,-10,0
Magazines_Atct_1,Magazines_Atct_1,NOUSAGE,Photoritz 잡지,Photoritz 잡지,,-9,0
Magazines_Atct_1,Magazines_Atct_1,NOUSAGE,Photoritz 雜誌,Photoritz 雜誌,,-8,0
Magazines_Atct_1,Magazines_Atct_1,NOUSAGE,Photoritz 杂志,Photoritz 杂志,,-7,0
Magazines_Atct_1,Magazines_Atct_1,NOUSAGE,Revista Photoritz,Revista Photoritz,,-6,0
Magazines_Atct_1,Magazines_Atct_1,NOUSAGE,Revista Photoritz,Revista Photoritz,,-5,0
Magazines_Atct_1,Magazines_Atct_1,NOUSAGE,Photoritz Magazine,Photoritz Magazine,,-4,0
Magazines_Atct_1,Magazines_Atct_1,NOUSAGE,Photoritz-Magazin,Photoritz-Magazin,,-3,0
Magazines_Atct_1,Magazines_Atct_1,NOUSAGE,Magazine Photoritz,Magazine Photoritz,,-2,0
Magazines_Atct_1,Magazines_Atct_1,NOUSAGE,Photoritz Magazine,Photoritz Magazine,,-1,0
Magazines_Atct_2,Magazines_Atct_2,NOUSAGE,Czasopismo SocietyTime,Czasopismo SocietyTime,,-22,0
Magazines_Atct_2,Magazines_Atct_2,NOUSAGE,Revista SocietyTime,Revista SocietyTime,,-21,0
Magazines_Atct_2,Magazines_Atct_2,NOUSAGE,Журнал SocietyTime,Журнал SocietyTime,,-20,0
Magazines_Atct_2,Magazines_Atct_2,NOUSAGE,SocietyTime Magazine,SocietyTime Magazine,,-10,0
Magazines_Atct_2,Magazines_Atct_2,NOUSAGE,SocietyTime 잡지,SocietyTime 잡지,,-9,0
Magazines_Atct_2,Magazines_Atct_2,NOUSAGE,SocietyTime 雜誌,SocietyTime 雜誌,,-8,0
Magazines_Atct_2,Magazines_Atct_2,NOUSAGE,SocietyTime 杂志,SocietyTime 杂志,,-7,0
Magazines_Atct_2,Magazines_Atct_2,NOUSAGE,Revista SocietyTime,Revista SocietyTime,,-6,0
Magazines_Atct_2,Magazines_Atct_2,NOUSAGE,Revista SocietyTime,Revista SocietyTime,,-5,0
Magazines_Atct_2,Magazines_Atct_2,NOUSAGE,SocietyTime Magazine,SocietyTime Magazine,,-4,0
Magazines_Atct_2,Magazines_Atct_2,NOUSAGE,SocietyTime-Magazin,SocietyTime-Magazin,,-3,0
Magazines_Atct_2,Magazines_Atct_2,NOUSAGE,Magazine SocietyTime,Magazine SocietyTime,,-2,0
Magazines_Atct_2,Magazines_Atct_2,NOUSAGE,SocietyTime Magazine,SocietyTime Magazine,,-1,0
Meat_Atct_1,Meat_Atct_1,NOUSAGE,Grillowany kurczak w miodowej polewie,Grillowany kurczak w miodowej polewie,,-22,0
Meat_Atct_1,Meat_Atct_1,NOUSAGE,La grătar glazurat cu miere,La grătar glazurat cu miere,,-21,0
Meat_Atct_1,Meat_Atct_1,NOUSAGE,Куры гриль в медовой глазури,Куры гриль в медовой глазури,,-20,0
Meat_Atct_1,Meat_Atct_1,NOUSAGE,Honey Glazed Grilled,Honey Glazed Grilled,,-10,0
Meat_Atct_1,Meat_Atct_1,NOUSAGE,꿀을 발라 구운 닭가슴살,꿀을 발라 구운 닭가슴살,,-9,0
Meat_Atct_1,Meat_Atct_1,NOUSAGE,蜜汁燒,蜜汁燒,,-8,0
Meat_Atct_1,Meat_Atct_1,NOUSAGE,蜜汁烤制,蜜汁烤制,,-7,0
Meat_Atct_1,Meat_Atct_1,NOUSAGE,Grelhado Caramelizado com Mel,Grelhado Caramelizado com Mel,,-6,0
Meat_Atct_1,Meat_Atct_1,NOUSAGE,A la parrilla lacada con miel,A la parrilla lacada con miel,,-5,0
Meat_Atct_1,Meat_Atct_1,NOUSAGE,Pollo grigliato glassato al miele,Pollo grigliato glassato al miele,,-4,0
Meat_Atct_1,Meat_Atct_1,NOUSAGE,Honey Glazed Grilled,Honey Glazed Grilled,,-3,0
Meat_Atct_1,Meat_Atct_1,NOUSAGE,Grillé et doré comme le miel,Grillé et doré comme le miel,,-2,0
Meat_Atct_1,Meat_Atct_1,NOUSAGE,Honey Glazed Grilled,Honey Glazed Grilled,,-1,0
Meat_Atct_2,Meat_Atct_2,NOUSAGE,Sashimi z łososia,Sashimi z łososia,,-22,0
Meat_Atct_2,Meat_Atct_2,NOUSAGE,Somon Sashimi,Somon Sashimi,,-21,0
Meat_Atct_2,Meat_Atct_2,NOUSAGE,Сашими с лососем,Сашими с лососем,,-20,0
Meat_Atct_2,Meat_Atct_2,NOUSAGE,Sashimi Salmon,Sashimi Salmon,,-10,0
Meat_Atct_2,Meat_Atct_2,NOUSAGE,연어 회,연어 회,,-9,0
Meat_Atct_2,Meat_Atct_2,NOUSAGE,鮭魚生魚片,鮭魚生魚片,,-8,0
Meat_Atct_2,Meat_Atct_2,NOUSAGE,三文鱼刺身,三文鱼刺身,,-7,0
Meat_Atct_2,Meat_Atct_2,NOUSAGE,Salmão para Sashimi,Salmão para Sashimi,,-6,0
Meat_Atct_2,Meat_Atct_2,NOUSAGE,Sashimi de salmón,Sashimi de salmón,,-5,0
Meat_Atct_2,Meat_Atct_2,NOUSAGE,Sashimi al salmone,Sashimi al salmone,,-4,0
Meat_Atct_2,Meat_Atct_2,NOUSAGE,Sashimi-Lachs,Sashimi-Lachs,,-3,0
Meat_Atct_2,Meat_Atct_2,NOUSAGE,Saumon Sashimi,Saumon Sashimi,,-2,0
Meat_Atct_2,Meat_Atct_2,NOUSAGE,Sashimi Salmon,Sashimi Salmon,,-1,0
Medicines_Atct_1,Medicines_Atct_1,NOUSAGE,Automatyczne przypomnienia,Automatyczne przypomnienia,,-22,0
Medicines_Atct_1,Medicines_Atct_1,NOUSAGE,Reumpleri automate,Reumpleri automate,,-21,0
Medicines_Atct_1,Medicines_Atct_1,NOUSAGE,Автоматическое пополнение,Автоматическое пополнение,,-20,0
Medicines_Atct_1,Medicines_Atct_1,NOUSAGE,自動補充,自動補充,,-10,0
Medicines_Atct_1,Medicines_Atct_1,NOUSAGE,자동 리필,자동 리필,,-9,0
Medicines_Atct_1,Medicines_Atct_1,NOUSAGE,自動裝填,自動裝填,,-8,0
Medicines_Atct_1,Medicines_Atct_1,NOUSAGE,自动续药,自动续药,,-7,0
Medicines_Atct_1,Medicines_Atct_1,NOUSAGE,Refis Automáticos,Refis Automáticos,,-6,0
Medicines_Atct_1,Medicines_Atct_1,NOUSAGE,Reposiciones automáticas,Reposiciones automáticas,,-5,0
Medicines_Atct_1,Medicines_Atct_1,NOUSAGE,Ricariche automatiche,Ricariche automatiche,,-4,0
Medicines_Atct_1,Medicines_Atct_1,NOUSAGE,Automatische Nachfüllungen,Automatische Nachfüllungen,,-3,0
Medicines_Atct_1,Medicines_Atct_1,NOUSAGE,Renouvellements automatiques,Renouvellements automatiques,,-2,0
Medicines_Atct_1,Medicines_Atct_1,NOUSAGE,Automatic Refills,Automatic Refills,,-1,0
Medicines_Atct_2,Medicines_Atct_2,NOUSAGE,Naturalne witaminy,Naturalne witaminy,,-22,0
Medicines_Atct_2,Medicines_Atct_2,NOUSAGE,Toate vitaminele naturale,Toate vitaminele naturale,,-21,0
Medicines_Atct_2,Medicines_Atct_2,NOUSAGE,Все природные витамины,Все природные витамины,,-20,0
Medicines_Atct_2,Medicines_Atct_2,NOUSAGE,すべての Natural Vitamins,すべての Natural Vitamins,,-10,0
Medicines_Atct_2,Medicines_Atct_2,NOUSAGE,모든 천연 비타민,모든 천연 비타민,,-9,0
Medicines_Atct_2,Medicines_Atct_2,NOUSAGE,全部天然維他命,全部天然維他命,,-8,0
Medicines_Atct_2,Medicines_Atct_2,NOUSAGE,全天然维生素,全天然维生素,,-7,0
Medicines_Atct_2,Medicines_Atct_2,NOUSAGE,Todas as Vitaminas Naturais,Todas as Vitaminas Naturais,,-6,0
Medicines_Atct_2,Medicines_Atct_2,NOUSAGE,Todo vitaminas naturales,Todo vitaminas naturales,,-5,0
Medicines_Atct_2,Medicines_Atct_2,NOUSAGE,Tutte vitamine naturali,Tutte vitamine naturali,,-4,0
Medicines_Atct_2,Medicines_Atct_2,NOUSAGE,Natürliche Vitamine,Natürliche Vitamine,,-3,0
Medicines_Atct_2,Medicines_Atct_2,NOUSAGE,Toutes les vitamines naturelles,Toutes les vitamines naturelles,,-2,0
Medicines_Atct_2,Medicines_Atct_2,NOUSAGE,All Natural Vitamins,All Natural Vitamins,,-1,0
SubscribeAndSave,SubscribeAndSave,NOUSAGE,Prenumeruj i oszczędzaj,Prenumeruj i oszczędzaj,,-22,0
SubscribeAndSave,SubscribeAndSave,NOUSAGE,Abonaţi-vă şi economisiţi,Abonaţi-vă şi economisiţi,,-21,0
SubscribeAndSave,SubscribeAndSave,NOUSAGE,Подпишись и сэкономь,Подпишись и сэкономь,,-20,0
SubscribeAndSave,SubscribeAndSave,NOUSAGE,予約購読をして節約,予約購読をして節約,,-10,0
SubscribeAndSave,SubscribeAndSave,NOUSAGE,구독 및 할인,구독 및 할인,,-9,0
SubscribeAndSave,SubscribeAndSave,NOUSAGE,訂閱和節省,訂閱和節省,,-8,0
SubscribeAndSave,SubscribeAndSave,NOUSAGE,订阅优惠,订阅优惠,,-7,0
SubscribeAndSave,SubscribeAndSave,NOUSAGE,Assine e Economize,Assine e Economize,,-6,0
SubscribeAndSave,SubscribeAndSave,NOUSAGE,Suscríbase y ahorre,Suscríbase y ahorre,,-5,0
SubscribeAndSave,SubscribeAndSave,NOUSAGE,Abbonati e risparmia,Abbonati e risparmia,,-4,0
SubscribeAndSave,SubscribeAndSave,NOUSAGE,Abonnieren und sparen,Abonnieren und sparen,,-3,0
SubscribeAndSave,SubscribeAndSave,NOUSAGE,Abonnez-vous et économisez,Abonnez-vous et économisez,,-2,0
SubscribeAndSave,SubscribeAndSave,NOUSAGE,Subscribe and Save,Subscribe and Save,,-1,0
SubscribeToNewsletters,SubscribeToNewsletters,NOUSAGE,Subskrybuj biuletyny,Subskrybuj biuletyny,,-22,0
SubscribeToNewsletters,SubscribeToNewsletters,NOUSAGE,Abonaţi-vă laq articole de ştiri,Abonaţi-vă laq articole de ştiri,,-21,0
SubscribeToNewsletters,SubscribeToNewsletters,NOUSAGE,Подпишитесь на новостные рассылки,Подпишитесь на новостные рассылки,,-20,0
SubscribeToNewsletters,SubscribeToNewsletters,NOUSAGE,NewsLetters のサブスクライブ,NewsLetters のサブスクライブ,,-10,0
SubscribeToNewsletters,SubscribeToNewsletters,NOUSAGE,뉴스레터 구독,뉴스레터 구독,,-9,0
SubscribeToNewsletters,SubscribeToNewsletters,NOUSAGE,訂閱新聞信件,訂閱新聞信件,,-8,0
SubscribeToNewsletters,SubscribeToNewsletters,NOUSAGE,订阅时事通讯,订阅时事通讯,,-7,0
SubscribeToNewsletters,SubscribeToNewsletters,NOUSAGE,Assine os Newsletters,Assine os Newsletters,,-6,0
SubscribeToNewsletters,SubscribeToNewsletters,NOUSAGE,Suscríbase a boletines de noticias,Suscríbase a boletines de noticias,,-5,0
SubscribeToNewsletters,SubscribeToNewsletters,NOUSAGE,Abbonati alle newsletter,Abbonati alle newsletter,,-4,0
SubscribeToNewsletters,SubscribeToNewsletters,NOUSAGE,Newsletter abonnieren,Newsletter abonnieren,,-3,0
SubscribeToNewsletters,SubscribeToNewsletters,NOUSAGE,Abonnez-vous aux NewsLetters,Abonnez-vous aux NewsLetters,,-2,0
SubscribeToNewsletters,SubscribeToNewsletters,NOUSAGE,Subscribe To NewsLetters,Subscribe To NewsLetters,,-1,0
SubscribeToMagazines,SubscribeToMagazines,NOUSAGE,Czasopismo Econo Sense,Czasopismo Econo Sense,,-22,0
SubscribeToMagazines,SubscribeToMagazines,NOUSAGE,Revista Econo Sense,Revista Econo Sense,,-21,0
SubscribeToMagazines,SubscribeToMagazines,NOUSAGE,Журнал Econo Sense,Журнал Econo Sense,,-20,0
SubscribeToMagazines,SubscribeToMagazines,NOUSAGE,Econo Sense Magazine,Econo Sense Magazine,,-10,0
SubscribeToMagazines,SubscribeToMagazines,NOUSAGE,Econo Sense 잡지,Econo Sense 잡지,,-9,0
SubscribeToMagazines,SubscribeToMagazines,NOUSAGE,Econo Sense 雜誌,Econo Sense 雜誌,,-8,0
SubscribeToMagazines,SubscribeToMagazines,NOUSAGE,Econo Sense 杂志,Econo Sense 杂志,,-7,0
SubscribeToMagazines,SubscribeToMagazines,NOUSAGE,Revista Econo Sense,Revista Econo Sense,,-6,0
SubscribeToMagazines,SubscribeToMagazines,NOUSAGE,Revista Econo Sense,Revista Econo Sense,,-5,0
SubscribeToMagazines,SubscribeToMagazines,NOUSAGE,Econo Sense Magazine,Econo Sense Magazine,,-4,0
SubscribeToMagazines,SubscribeToMagazines,NOUSAGE,Econo Sense-Magazin,Econo Sense-Magazin,,-3,0
SubscribeToMagazines,SubscribeToMagazines,NOUSAGE,Magazine Econo Sense,Magazine Econo Sense,,-2,0
SubscribeToMagazines,SubscribeToMagazines,NOUSAGE,Econo Sense Magazine,Econo Sense Magazine,,-1,0
Newsletters_Atct_1,Newsletters_Atct_1,NOUSAGE,Subskrybuj biuletyny,Subskrybuj biuletyny,,-22,0
Newsletters_Atct_1,Newsletters_Atct_1,NOUSAGE,Abonaţi-vă la articole de ştiri,Abonaţi-vă la articole de ştiri,,-21,0
Newsletters_Atct_1,Newsletters_Atct_1,NOUSAGE,Подпишитесь на новостные рассылки,Подпишитесь на новостные рассылки,,-20,0
Newsletters_Atct_1,Newsletters_Atct_1,NOUSAGE,Newsletters のサブスクライブ,Newsletters のサブスクライブ,,-10,0
Newsletters_Atct_1,Newsletters_Atct_1,NOUSAGE,뉴스레터 구독,뉴스레터 구독,,-9,0
Newsletters_Atct_1,Newsletters_Atct_1,NOUSAGE,訂閱新聞信件,訂閱新聞信件,,-8,0
Newsletters_Atct_1,Newsletters_Atct_1,NOUSAGE,订阅时事通讯,订阅时事通讯,,-7,0
Newsletters_Atct_1,Newsletters_Atct_1,NOUSAGE,Assine os Newsletters,Assine os Newsletters,,-6,0
Newsletters_Atct_1,Newsletters_Atct_1,NOUSAGE,Suscríbase a boletines de noticias,Suscríbase a boletines de noticias,,-5,0
Newsletters_Atct_1,Newsletters_Atct_1,NOUSAGE,Abbonati alle newsletter,Abbonati alle newsletter,,-4,0
Newsletters_Atct_1,Newsletters_Atct_1,NOUSAGE,Newsletter abonnieren,Newsletter abonnieren,,-3,0
Newsletters_Atct_1,Newsletters_Atct_1,NOUSAGE,Abonnez-vous aux Newsletters,Abonnez-vous aux Newsletters,,-2,0
Newsletters_Atct_1,Newsletters_Atct_1,NOUSAGE,Subscribe to Newsletters,Subscribe to Newsletters,,-1,0
Newsletters_Atct_2,Newsletters_Atct_2,NOUSAGE,Czasopismo Delish,Czasopismo Delish,,-22,0
Newsletters_Atct_2,Newsletters_Atct_2,NOUSAGE,Revista Delish,Revista Delish,,-21,0
Newsletters_Atct_2,Newsletters_Atct_2,NOUSAGE,Журнал Delish,Журнал Delish,,-20,0
Newsletters_Atct_2,Newsletters_Atct_2,NOUSAGE,Delish Magazine,Delish Magazine,,-10,0
Newsletters_Atct_2,Newsletters_Atct_2,NOUSAGE,Delish 잡지,Delish 잡지,,-9,0
Newsletters_Atct_2,Newsletters_Atct_2,NOUSAGE,Delish 雜誌,Delish 雜誌,,-8,0
Newsletters_Atct_2,Newsletters_Atct_2,NOUSAGE,Delish 杂志,Delish 杂志,,-7,0
Newsletters_Atct_2,Newsletters_Atct_2,NOUSAGE,Revista Delish,Revista Delish,,-6,0
Newsletters_Atct_2,Newsletters_Atct_2,NOUSAGE,Revista Delish,Revista Delish,,-5,0
Newsletters_Atct_2,Newsletters_Atct_2,NOUSAGE,Delish Magazine,Delish Magazine,,-4,0
Newsletters_Atct_2,Newsletters_Atct_2,NOUSAGE,Delish-Magazin,Delish-Magazin,,-3,0
Newsletters_Atct_2,Newsletters_Atct_2,NOUSAGE,Magazine Delish,Magazine Delish,,-2,0
Newsletters_Atct_2,Newsletters_Atct_2,NOUSAGE,Delish Magazine,Delish Magazine,,-1,0
Tablets_Atct_1,Tablets_Atct_1,NOUSAGE,Komputer na drogę,Komputer na drogę,,-22,0
Tablets_Atct_1,Tablets_Atct_1,NOUSAGE,Power on the Go,Power on the Go,,-21,0
Tablets_Atct_1,Tablets_Atct_1,NOUSAGE,"Возможности, которые всегда с вами","Возможности, которые всегда с вами",,-20,0
Tablets_Atct_1,Tablets_Atct_1,NOUSAGE,Power on the Go,Power on the Go,,-10,0
Tablets_Atct_1,Tablets_Atct_1,NOUSAGE,Power on the Go,Power on the Go,,-9,0
Tablets_Atct_1,Tablets_Atct_1,NOUSAGE,移動電源,移動電源,,-8,0
Tablets_Atct_1,Tablets_Atct_1,NOUSAGE,随时随地，精彩无限,随时随地，精彩无限,,-7,0
Tablets_Atct_1,Tablets_Atct_1,NOUSAGE,Energia em Movimento,Energia em Movimento,,-6,0
Tablets_Atct_1,Tablets_Atct_1,NOUSAGE,Potencia a mano,Potencia a mano,,-5,0
Tablets_Atct_1,Tablets_Atct_1,NOUSAGE,Power on the Go,Power on the Go,,-4,0
Tablets_Atct_1,Tablets_Atct_1,NOUSAGE,Leistung auf Abruf,Leistung auf Abruf,,-3,0
Tablets_Atct_1,Tablets_Atct_1,NOUSAGE,Puissance nomade,Puissance nomade,,-2,0
Tablets_Atct_1,Tablets_Atct_1,NOUSAGE,Power on the Go,Power on the Go,,-1,0
Tablets_Atct_2,Tablets_Atct_2,NOUSAGE,Przygotuj się do szkoły,Przygotuj się do szkoły,,-22,0
Tablets_Atct_2,Tablets_Atct_2,NOUSAGE,Fiţi gata pentru şcoală,Fiţi gata pentru şcoală,,-21,0
Tablets_Atct_2,Tablets_Atct_2,NOUSAGE,Подготовьтесь к школе,Подготовьтесь к школе,,-20,0
Tablets_Atct_2,Tablets_Atct_2,NOUSAGE,学校への準備,学校への準備,,-10,0
Tablets_Atct_2,Tablets_Atct_2,NOUSAGE,Get Ready for School,Get Ready for School,,-9,0
Tablets_Atct_2,Tablets_Atct_2,NOUSAGE,開學前必備,開學前必備,,-8,0
Tablets_Atct_2,Tablets_Atct_2,NOUSAGE,开学装备优惠,开学装备优惠,,-7,0
Tablets_Atct_2,Tablets_Atct_2,NOUSAGE,Prepare-se para a Escola,Prepare-se para a Escola,,-6,0
