CatalogEntryAssociation
PartNumber,AssociationType,TargetPartNumber,Sequence,Quantity
BHV85,SHOPPING_CART,Y4088,500,1
BHV85,SHOPPING_CART,BLN06,400,1
BHV85,SHOPPING_CART,BHV91,300,1
BHV85,SHOPPING_CART,Y4089,200,1
BHV85,SHOPPING_CART,CBN20,100,1
BHV86,GIFTWRAP,GW6_FP,1,1
BHV86,MINI_CART,BJP94,1,1
BHV86,SHOPPING_CART,BJP94,1,1
BHV86,MINI_CART,Y4471,1,1
BHV86,SHOPPING_CART,Y4471,1,1
BHV86,MINI_CART,CBN20,1,1
BHV86,GIFTMSG,GM,100,1
BHV86,COORD,CCR57,400,1
BHV86,COORD,BDG67,200,1
BHV86,COORD,BHV86,100,1
BHV86,SHOPPING_CART,Y4088,500,1
BHV86,SHOPPING_CART,BLN06,400,1
BHV86,SHOPPING_CART,BHV91,300,1
BHV86,SHOPPING_CART,Y4089,200,1
BHV86,SHOPPING_CART,CBN20,100,1
BHV87,GIFTWRAP,GW6_FP,1,1
BHV87,MINI_CART,BJP94,1,1
BHV87,SHOPPING_CART,BJP94,1,1
BHV87,MINI_CART,Y4471,1,1
BHV87,SHOPPING_CART,Y4471,1,1
BHV87,MINI_CART,CBN20,1,1
BHV87,GIFTMSG,GM,100,1
BHV87,COORD,CCR57,400,1
BHV87,COORD,BDG67,200,1
BHV87,COORD,BHV86,100,1
BHV87,SHOPPING_CART,Y4088,500,1
BHV87,SHOPPING_CART,BLN06,400,1
BHV87,SHOPPING_CART,BHV91,300,1
BHV87,SHOPPING_CART,Y4089,200,1
BHV87,SHOPPING_CART,CBN20,100,1
BHV88,GIFTWRAP,GW6_FP,1,1
BHV88,MINI_CART,BJP94,1,1
BHV88,MINI_CART,Y4471,1,1
BHV88,SHOPPING_CART,BJP94,1,1
BHV88,SHOPPING_CART,Y4471,1,1
BHV88,MINI_CART,CBN20,1,1
BHV88,GIFTMSG,GM,100,1
BHV88,COORD,CCR57,400,1
BHV88,COORD,BDG67,200,1
BHV88,COORD,BHV86,100,1
BHV88,SHOPPING_CART,Y4088,500,1
BHV88,SHOPPING_CART,BLN06,400,1
BHV88,SHOPPING_CART,BHV91,300,1
BHV88,SHOPPING_CART,Y4089,200,1
BHV88,SHOPPING_CART,CBN20,100,1
BHV89,GIFTWRAP,GW6_FP,1,1
BHV89,SHOPPING_CART,BJP94,1,1
BHV89,MINI_CART,BJP94,1,1
BHV89,MINI_CART,Y4471,1,1
BHV89,SHOPPING_CART,Y4471,1,1
BHV89,MINI_CART,CBN20,1,1
BHV89,GIFTMSG,GM,100,1
BHV89,COORD,CCR57,400,1
BHV89,COORD,BDG67,200,1
BHV89,COORD,BHV86,100,1
BHV89,SHOPPING_CART,Y4088,500,1
BHV89,SHOPPING_CART,BLN06,400,1
BHV89,SHOPPING_CART,BHV91,300,1
BHV89,SHOPPING_CART,Y4089,200,1
BHV89,SHOPPING_CART,CBN20,100,1
BHV90,GIFTWRAP,GW6_FP,1,1
BHV90,MINI_CART,BJP94,1,1
BHV90,SHOPPING_CART,BJP94,1,1
BHV90,MINI_CART,Y4471,1,1
BHV90,SHOPPING_CART,Y4471,1,1
BHV90,MINI_CART,CBN20,1,1
BHV90,GIFTMSG,GM,100,1
BHV90,COORD,CCR57,400,1
BHV90,COORD,BDG67,200,1
BHV90,SHOPPING_CART,Y4088,500,1
BHV90,SHOPPING_CART,BLN06,400,1
BHV90,SHOPPING_CART,BHV91,300,1
BHV90,SHOPPING_CART,Y4089,200,1
BHV90,SHOPPING_CART,CBN20,100,1
BHV91,GIFTWRAP,GW6_FP,1,1
BHV91,MINI_CART,Y4471,1,1
BHV91,SHOPPING_CART,BJP94,1,1
BHV91,MINI_CART,BJP94,1,1
BHV91,SHOPPING_CART,Y4471,1,1
BHV91,MINI_CART,CBN20,1,1
BHV91,GIFTMSG,GM,100,1
BHV91,COORD,CCR57,400,1
BHV91,SHOPPING_CART,CBN20,100,1
BHV91,SHOPPING_CART,BLN06,400,1
BHV91,SHOPPING_CART,BHV91,300,1
BHV91,COORD,BDG67,200,1
BHV91,COORD,BHV86,100,1
BHV91,SHOPPING_CART,Y4088,500,1
BHV91,SHOPPING_CART,Y4089,200,1
BHV92,GIFTWRAP,GW6_FP,1,1
BHV92,SHOPPING_CART,BJP94,1,1
BHV92,MINI_CART,BJP94,1,1
BHV92,MINI_CART,Y4471,1,1
BHV92,SHOPPING_CART,Y4471,1,1
BHV92,MINI_CART,CBN20,1,1
BHV92,GIFTMSG,GM,100,1
BHV92,COORD,CCR57,400,1
BHV92,SHOPPING_CART,CBN20,100,1
BHV92,SHOPPING_CART,BLN06,400,1
BHV92,SHOPPING_CART,BHV91,300,1
BHV92,COORD,BDG67,200,1
BHV92,COORD,BHV86,100,1
BHV92,SHOPPING_CART,Y4088,500,1
BHV92,SHOPPING_CART,Y4089,200,1
BHV93,GIFTWRAP,GW6_FP,1,1
BHV93,MINI_CART,Y4471,1,1
BHV93,MINI_CART,BJP94,1,1
BHV93,SHOPPING_CART,BJP94,1,1
BHV93,SHOPPING_CART,Y4471,1,1
BHV93,MINI_CART,CBN20,1,1
BHV93,GIFTMSG,GM,100,1
BHV93,COORD,CCR57,400,1
BHV93,COORD,BDG67,200,1
BHV93,COORD,BHV86,100,1
BHV93,SHOPPING_CART,Y4088,500,1
BHV93,SHOPPING_CART,BLN06,400,1
BHV93,SHOPPING_CART,BHV91,300,1
BHV93,SHOPPING_CART,Y4089,200,1
BHV93,SHOPPING_CART,CBN20,100,1
BHV94,GIFTWRAP,GW6_FP,1,1
BHV94,SHOPPING_CART,BJP94,1,1
BHV94,MINI_CART,BJP94,1,1
BHV94,MINI_CART,Y4471,1,1
BHV94,SHOPPING_CART,Y4471,1,1
BHV94,MINI_CART,CBN20,1,1
BHV94,SHOPPING_CART,Y4089,200,1
BHV94,SHOPPING_CART,CBN20,100,1
BHV94,GIFTMSG,GM,100,1
BHV94,COORD,CCR57,400,1
BHV94,COORD,BDG67,200,1
BHV94,COORD,BHV86,100,1
BHV94,SHOPPING_CART,Y4088,500,1
BHV94,SHOPPING_CART,BLN06,400,1
BHV94,SHOPPING_CART,BHV91,300,1
BJD36,GIFTWRAP,GW6_FP,1,1
BJD36,SHOPPING_CART,BJP94,1,1
BJD36,MINI_CART,Y4471,1,1
BJD36,MINI_CART,BJP94,1,1
BJD36,SHOPPING_CART,Y4471,1,1
BJD36,MINI_CART,CBN20,1,1
BJD36,GIFTMSG,GM,100,1
BJD36,COORD,CCR57,400,1
BJD36,COORD,BDG67,200,1
BJD36,COORD,BHV86,100,1
BJD36,SHOPPING_CART,Y4088,500,1
BJD36,SHOPPING_CART,BLN06,400,1
BJD36,SHOPPING_CART,BHV91,300,1
BJD36,SHOPPING_CART,Y4089,200,1
BJD36,SHOPPING_CART,CBN20,100,1
BJP47,MINI_CART,BJP94,1,1
BJP47,SHOPPING_CART,BJP94,1,1
BJP47,MINI_CART,Y4471,1,1
BJP47,SHOPPING_CART,Y4471,1,1
BJP47,MINI_CART,CBN20,1,1
BJP48,MINI_CART,Y4471,1,1
BJP48,SHOPPING_CART,BJP94,1,1
BJP48,MINI_CART,BJP94,1,1
BJP48,SHOPPING_CART,Y4471,1,1
BJP48,MINI_CART,CBN20,1,1
BJP49,SHOPPING_CART,BJP94,1,1
BJP49,MINI_CART,BJP94,1,1
BJP49,MINI_CART,Y4471,1,1
BJP49,SHOPPING_CART,Y4471,1,1
BJP49,MINI_CART,CBN20,1,1
BJP50,MINI_CART,Y4471,1,1
BJP50,SHOPPING_CART,BJP94,1,1
BJP50,MINI_CART,BJP94,1,1
BJP50,SHOPPING_CART,Y4471,1,1
BJP50,MINI_CART,CBN20,1,1
BJP52,MINI_CART,Y4471,1,1
BJP52,MINI_CART,BJP94,1,1
BJP52,SHOPPING_CART,BJP94,1,1
BJP52,SHOPPING_CART,Y4471,1,1
BJP52,MINI_CART,CBN20,1,1
BJP53,MINI_CART,Y4471,1,1
BJP53,SHOPPING_CART,BJP94,1,1
BJP53,MINI_CART,BJP94,1,1
BJP53,SHOPPING_CART,Y4471,1,1
BJP53,MINI_CART,CBN20,1,1
BJP54,MINI_CART,Y4471,1,1
BJP54,MINI_CART,BJP94,1,1
BJP54,SHOPPING_CART,BJP94,1,1
BJP54,SHOPPING_CART,Y4471,1,1
BJP54,MINI_CART,CBN20,1,1
BJP55,MINI_CART,Y4471,1,1
BJP55,MINI_CART,BJP94,1,1
BJP55,SHOPPING_CART,BJP94,1,1
BJP55,SHOPPING_CART,Y4471,1,1
BJP55,MINI_CART,CBN20,1,1
BJP57,MINI_CART,Y4471,1,1
BJP57,MINI_CART,BJP94,1,1
BJP57,SHOPPING_CART,BJP94,1,1
BJP57,SHOPPING_CART,Y4471,1,1
BJP57,MINI_CART,CBN20,1,1
BJP58,SHOPPING_CART,BJP94,1,1
BJP58,MINI_CART,Y4471,1,1
BJP58,MINI_CART,BJP94,1,1
BJP58,SHOPPING_CART,Y4471,1,1
BJP58,MINI_CART,CBN20,1,1
BJP59,SHOPPING_CART,BJP94,1,1
BJP59,MINI_CART,Y4471,1,1
BJP59,MINI_CART,BJP94,1,1
BJP59,SHOPPING_CART,Y4471,1,1
BJP59,MINI_CART,CBN20,1,1
BJP60,SHOPPING_CART,BJP94,1,1
BJP60,MINI_CART,Y4471,1,1
BJP60,MINI_CART,BJP94,1,1
BJP60,SHOPPING_CART,Y4471,1,1
BJP60,MINI_CART,CBN20,1,1
BJP87,YMAL,DFV15,0,1
BJP87,YMAL,CDK46,0,1
BJP87,YMAL,BMF74,0,1
BJP87,YMAL,CGL54,0,1
BJP87,GIFTMSG,GM,0,1
BJP87,GIFTWRAP,GW6_TWR,0,1
BJP87,GIFTWRAP,GW6_FP,1,1
BJP87,MINI_CART,Y4471,1,1
BJP87,SHOPPING_CART,BJP94,1,1
BJP87,MINI_CART,BJP94,1,1
BJP87,SHOPPING_CART,Y4471,1,1
BJP87,MINI_CART,CBN20,1,1
BJP88,GIFTWRAP,GW6_FP,1,1
BJP88,SHOPPING_CART,BJP94,1,1
BJP88,MINI_CART,Y4471,1,1
BJP88,MINI_CART,BJP94,1,1
BJP88,SHOPPING_CART,Y4471,1,1
BJP88,MINI_CART,CBN20,1,1
BJP88,GIFTMSG,GM,100,1
BJP88,SHOPPING_CART,CCX58,500,1
BJP88,COORD,CCR57,400,1
BJP88,QUICK,CBN20,100,1
BJP88,SHOPPING_CART,CBN20,300,1
BJP88,SHOPPING_CART,BJP89,200,1
BJP88,COORD,CCX61,300,1
BJP88,COORD,CCX59,200,1
BJP88,GIFTWRAP,GW6_TWR,100,1
BJP89,GIFTWRAP,GW6_FP,1,1
BJP89,SHOPPING_CART,BJP94,1,1
BJP89,MINI_CART,BJP94,1,1
BJP89,MINI_CART,Y4471,1,1
BJP89,SHOPPING_CART,Y4471,1,1
BJP89,MINI_CART,CBN20,1,1
BJP89,COORD,BDG18,300,1
BJP89,COORD,BDG19,100,1
BJP89,SHOPPING_CART,BDG17,200,1
BJP89,SHOPPING_CART,CBN20,300,1
BJP89,SHOPPING_CART,CBN18,400,1
BJP89,COORD,BJP99,400,1
BJP89,GIFTWRAP,GW6_TWR,100,1
BJP93,GIFTWRAP,GW6_FP,1,1
BJP93,GIFTWRAP,GW6_TWR,100,1
BJP93,MINI_CART,CCX58,0,1
BJP93,MINI_CART,CCX57,0,1
BJP93,COORD,Y4422,130,1
BJP93,MINI_CART,BJP94,1,1
BJP93,SHOPPING_CART,BJP94,1,1
BJP93,MINI_CART,Y4471,1,1
BJP93,SHOPPING_CART,Y4471,1,1
BJP93,MINI_CART,CBN20,1,1
BJP93,GIFTMSG,GM,100,1
BJP93,COORD,CCX58,200,1
BJP93,SHOPPING_CART,CCX58,100,1
BJP93,COORD,CCX57,100,1
BJP93,SHOPPING_CART,CCX57,300,1
BJP93,YMAL,CCR57,400,1
BJP93,QUICK,CBN20,100,1
BJP93,SHOPPING_CART,CBN20,200,1
BJP93,YMAL,CCX62,400,1
BJP93,YMAL,CCX61,300,1
BJP93,YMAL,CCX59,200,1
BJP93,SHOPPING_CART,BMF71,500,1
BJP93,SHOPPING_CART,BMF72,400,1
BJP94,GIFTWRAP,GW6_FP,1,1
BJP94,COORD,Y4474,0,1
BJP94,COORD,Y4412,0,1
BJP94,MINI_CART,Y4471,1,1
BJP94,MINI_CART,BJP94,1,1
BJP94,SHOPPING_CART,BJP94,1,1
BJP94,SHOPPING_CART,Y4471,1,1
BJP94,MINI_CART,CBN20,1,1
BJP94,GIFTMSG,GM,100,1
BJP94,SHOPPING_CART,CCX58,300,1
BJP94,SHOPPING_CART,CBN20,100,1
BJP94,SHOPPING_CART,CBN18,500,1
BJP94,COORD,BLN06,100,1
BJP94,COORD,BJP99,200,1
BJP94,SHOPPING_CART,BJP89,200,1
BJP99,SHOPPING_CART,CBN19,0,1
BJP99,GIFTWRAP,GW6_FP,1,1
BJP99,YMAL,BLN06,0,1
BJP99,YMAL,Y4412,0,1
BJP99,MINI_CART,BJP94,1,1
BJP99,MINI_CART,Y4471,1,1
BJP99,SHOPPING_CART,Y4471,1,1
BJP99,MINI_CART,CBN20,1,1
BJP99,GIFTMSG,GM,100,1
BJP99,SHOPPING_CART,CBN20,100,1
BJP99,SHOPPING_CART,BLN06,300,1
BJP99,YMAL,BJP94,200,1
BJP99,SHOPPING_CART,BJP94,1,1
BJP99,SHOPPING_CART,BJP93,500,1
BJP99,GIFTWRAP,GW6_TWR,100,1
BKH81,MINI_CART,BJP94,1,1
BKH81,MINI_CART,Y4471,1,1
BKH81,SHOPPING_CART,BJP94,1,1
BKH81,SHOPPING_CART,Y4471,1,1
BKH81,MINI_CART,CBN20,1,1
BKJ77,YMAL,BKJ79,0,1
BKJ77,YMAL,BKJ78,0,1
BKJ77,GIFTWRAP,GW6_TWR,0,1
BKJ77,GIFTMSG,GM,0,1
BKJ77,YMAL,DHF75,0,1
BKJ77,YMAL,BKJ80,0,1
BKJ77,GIFTWRAP,GW6_FP,1,1
BKJ78,YMAL,BKJ80,0,1
BKJ78,YMAL,BKJ79,0,1
BKJ78,GIFTMSG,GM,0,1
BKJ78,YMAL,BKJ77,0,1
BKJ78,YMAL,DHF75,0,1
BKJ78,GIFTWRAP,GW6_TWR,0,1
BKJ78,GIFTWRAP,GW6_FP,1,1
BKJ79,YMAL,BKJ80,0,1
BKJ79,YMAL,DHF75,0,1
BKJ79,YMAL,BKJ77,0,1
BKJ79,GIFTMSG,GM,0,1
BKJ79,YMAL,BKJ78,0,1
BKJ79,GIFTWRAP,GW6_TWR,0,1
BKJ79,GIFTWRAP,GW6_FP,1,1
BKJ80,YMAL,DHF75,0,1
BKJ80,YMAL,BKJ79,0,1
BKJ80,GIFTWRAP,GW6_TWR,0,1
BKJ80,YMAL,BKJ77,0,1
BKJ80,YMAL,BKJ78,0,1
BKJ80,GIFTMSG,GM,0,1
BKJ80,GIFTWRAP,GW6_FP,1,1
BKJ81,YMAL,BKJ84,0,1
BKJ81,YMAL,BKJ85,0,1
BKJ81,YMAL,BKJ82,0,1
BKJ81,YMAL,BKJ83,0,1
BKJ81,YMAL,BKJ86,0,1
BKJ81,GIFTWRAP,GW6_FP,1,1
BKJ81,MINI_CART,Y4471,1,1
BKJ82,YMAL,BKJ83,0,1
BKJ82,YMAL,BKJ85,0,1
BKJ82,YMAL,BKJ86,0,1
BKJ82,YMAL,BKJ84,0,1
BKJ82,YMAL,BKJ81,0,1
BKJ82,GIFTWRAP,GW6_FP,1,1
BKJ82,MINI_CART,Y4471,1,1
BKJ83,YMAL,BKJ86,0,1
BKJ83,YMAL,BKJ85,0,1
BKJ83,YMAL,BKJ84,0,1
BKJ83,YMAL,BKJ81,0,1
BKJ83,YMAL,BKJ82,0,1
BKJ83,GIFTWRAP,GW6_FP,1,1
BKJ83,MINI_CART,Y4471,1,1
BKJ84,YMAL,BKJ85,0,1
BKJ84,YMAL,BKJ81,0,1
BKJ84,YMAL,BKJ82,0,1
BKJ84,YMAL,BKJ86,0,1
BKJ84,YMAL,BKJ83,0,1
BKJ84,GIFTWRAP,GW6_FP,1,1
BKJ84,MINI_CART,Y4471,1,1
BKJ85,YMAL,BKJ86,0,1
BKJ85,YMAL,BKJ81,0,1
BKJ85,YMAL,BKJ84,0,1
BKJ85,YMAL,BKJ82,0,1
BKJ85,YMAL,BKJ83,0,1
BKJ85,GIFTWRAP,GW6_FP,1,1
BKJ85,MINI_CART,Y4471,1,1
BKJ86,YMAL,BKJ83,0,1
BKJ86,YMAL,BKJ81,0,1
BKJ86,YMAL,BKJ82,0,1
BKJ86,YMAL,BKJ84,0,1
BKJ86,YMAL,BKJ85,0,1
BKJ86,GIFTWRAP,GW6_FP,1,1
BKJ86,MINI_CART,Y4471,1,1
BLN06,GIFTWRAP,GW6_FP,1,1
BLN06,COORD,Y4412,40,1
BLN06,COORD,Y4471,0,1
BLN06,MINI_CART,Y4471,1,1
BLN06,MINI_CART,BJP94,1,1
BLN06,SHOPPING_CART,BJP94,1,1
BLN06,SHOPPING_CART,Y4471,1,1
BLN06,MINI_CART,CBN20,1,1
BLN06,GIFTMSG,GM,100,1
BLN06,SHOPPING_CART,CCX58,300,1
BLN06,SHOPPING_CART,CBN20,100,1
BLN06,SHOPPING_CART,CBN18,500,1
BLN06,COORD,BJP99,200,1
BLN06,COORD,BJP94,100,1
BLN06,SHOPPING_CART,BJP89,200,1
BLN06,GIFTWRAP,GW6_TWR,100,1
BMF69,SHOPPING_CART,Y4095,0,1
BMF69,MINI_CART,Y4368,0,1
BMF69,YMAL,Y4368,0,1
BMF69,SHOPPING_CART,Y4368,0,1
BMF69,MINI_CART,BJP99,0,1
BMF69,YMAL,BJP99,0,1
BMF69,YMAL,Y4095,0,1
BMF69,MINI_CART,Y4095,1,1
BMF69,GIFTWRAP,GW6_FP,1,1
BMF69,COORD,CBN20,400,1
BMF69,MINI_CART,Y4471,1,1
BMF69,MINI_CART,BJP94,1,1
BMF69,SHOPPING_CART,BJP94,1,1
BMF69,SHOPPING_CART,Y4471,1,1
BMF69,MINI_CART,CBN20,1,1
BMF69,GIFTMSG,GM,100,1
BMF69,GIFTWRAP,GW6_TWR,100,1
BMF69,COORD,BMF71,200,1
BMF69,COORD,CCX59,100,1
BMF69,SHOPPING_CART,Y4077,100,1
BMF71,GIFTWRAP,GW6_FP,1,1
BMF71,MINI_CART,BMF69,0,1
BMF71,MINI_CART,CCX59,0,1
BMF71,COORD,CBN20,300,1
BMF71,MINI_CART,BJP94,1,1
BMF71,MINI_CART,Y4471,1,1
BMF71,SHOPPING_CART,BJP94,1,1
BMF71,SHOPPING_CART,Y4471,1,1
BMF71,MINI_CART,CBN20,1,1
BMF71,GIFTMSG,GM,100,1
BMF71,GIFTWRAP,GW6_TWR,100,1
BMF71,QUICK,CBN20,100,1
BMF71,YMAL,CCX62,500,1
BMF71,YMAL,CCX58,400,1
BMF71,COORD,BMF69,200,1
BMF71,YMAL,CCX59,100,1
BMF71,YMAL,CCR57,400,1
BMF71,YMAL,CCX61,300,1
BMF71,COORD,CCX59,100,1
BMF71,SHOPPING_CART,CCX62,500,1
BMF71,SHOPPING_CART,CCX58,400,1
BMF71,SHOPPING_CART,BMF69,300,1
BMF71,SHOPPING_CART,CCX59,100,1
BMF72,GIFTWRAP,GW6_FP,1,1
BMF72,YMAL,Y4412,10,1
BMF72,YMAL,Y4471,50,1
BMF72,YMAL,Y4411,30,1
BMF72,YMAL,BJP94,40,1
BMF72,MINI_CART,CCX62,0,1
BMF72,MINI_CART,CCX61,0,1
BMF72,COORD,CCX61,1,1
BMF72,COORD,CBN20,4,1
BMF72,MINI_CART,BJP94,1,1
BMF72,SHOPPING_CART,BJP94,1,1
BMF72,MINI_CART,Y4471,1,1
BMF72,SHOPPING_CART,Y4471,1,1
BMF72,MINI_CART,CBN20,1,1
BMF72,GIFTMSG,GM,100,1
BMF72,GIFTWRAP,GW6_TWR,100,1
BMF72,QUICK,CBN20,100,1
BMF72,COORD,CCX62,2,1
BMF72,YMAL,CCR57,40,1
BMF72,SHOPPING_CART,BJP93,500,1
BMF72,SHOPPING_CART,CBN20,300,1
BMF72,SHOPPING_CART,CCX62,200,1
BMF72,SHOPPING_CART,CCX61,100,1
BMF74,YMAL,Y5420,0,1
BMF74,YMAL,Y4083,0,1
BMF74,YMAL,CHN24,0,1
BMF74,YMAL,CDR05,0,1
BMF74,YMAL,BDG10,0,1
BMF74,YMAL,Y4106,0,1
BMF74,MINI_CART,BHV76,0,1
BMF74,SHOPPING_CART,BHV76,0,1
BMF74,GIFTWRAP,GW6_FP,1,1
BMF74,SHOPPING_CART,BJP94,1,1
BMF74,MINI_CART,Y4471,1,1
BMF74,MINI_CART,BJP94,1,1
BMF74,SHOPPING_CART,Y4471,1,1
BMF74,MINI_CART,CBN20,1,1
BMF74,SHOPPING_CART,BDG17,200,1
BMF74,SHOPPING_CART,CBN20,300,1
BMF74,SHOPPING_CART,CBN18,400,1
BMF74,GIFTWRAP,GW6_TWR,100,1
CBN17,GIFTWRAP,GW6_FP,1,1
CBN17,GIFTMSG,GM,100,1
CBN17,GIFTWRAP,GW6_TWR,100,1
CBN17,QUICK,CBN20,0,1
CBN17,SHOPPING_CART,BJP94,1,1
CBN17,MINI_CART,Y4471,1,1
CBN17,MINI_CART,BJP94,1,1
CBN17,SHOPPING_CART,Y4471,1,1
CBN17,MINI_CART,CBN20,1,1
CBN17,SHOPPING_CART,BJP99,40,1
CBN17,SHOPPING_CART,CBN20,10,1
CBN17,COORD,Y4073,40,1
CBN17,YMAL,CBN20,30,1
CBN17,YMAL,BJP99,20,1
CBN17,YMAL,Y4410,50,1
CBN17,YMAL,Y4411,40,1
CBN17,YMAL,Y4412,10,1
CBN18,SHOPPING_CART,DFR31,0,1
CBN18,COORD,DFR31,0,1
CBN18,MINI_CART,DFR31,0,1
CBN18,GIFTWRAP,GW6_FP,1,1
CBN18,COORD,CJH32,300,1
CBN18,SHOPPING_CART,CJH32,300,1
CBN18,MINI_CART,CJH32,300,1
CBN18,MINI_CART,CCR57,100,1
CBN18,MINI_CART,Y4471,1,1
CBN18,MINI_CART,BJP94,1,1
CBN18,SHOPPING_CART,BJP94,1,1
CBN18,SHOPPING_CART,Y4471,1,1
CBN18,MINI_CART,CBN20,1,1
CBN18,GIFTMSG,GM,100,1
CBN18,COORD,CCR57,100,1
CBN18,SHOPPING_CART,CCR57,100,1
CBN18,GIFTWRAP,GW6_TWR,100,1
CBN19,SHOPPING_CART,CBN20,0,1
CBN19,SHOPPING_CART,BJP99,0,1
CBN19,MINI_CART,CBN20,1,1
CBN19,YMAL,CBN20,0,1
CBN19,GIFTWRAP,GW6_FP,1,1
CBN19,MINI_CART,BJP94,1,1
CBN19,SHOPPING_CART,BJP94,1,1
CBN19,MINI_CART,Y4471,1,1
CBN19,SHOPPING_CART,Y4471,1,1
CBN19,GIFTMSG,GM,0,1
CBN19,SHOPPING_CART,CBN18,400,1
CBN19,YMAL,BJP99,400,1
CBN19,GIFTWRAP,GW6_TWR,100,1
CBN20,YMAL,Y4106,0,1
CBN20,YMAL,BDG10,0,1
CBN20,YMAL,CDR05,0,1
CBN20,YMAL,CHN24,0,1
CBN20,YMAL,Y4083,0,1
CBN20,YMAL,Y5420,0,1
CBN20,MINI_CART,CBN19,0,1
CBN20,SHOPPING_CART,BJP99,0,1
CBN20,SHOPPING_CART,BMF69,0,1
CBN20,GIFTWRAP,GW6_FP,1,1
CBN20,GIFTWRAP,GW6_TWR,100,1
CBN20,GIFTMSG,GM,100,1
CBN20,MINI_CART,Y4471,1,1
CBN20,SHOPPING_CART,BJP94,1,1
CBN20,MINI_CART,BJP94,1,1
CBN20,SHOPPING_CART,Y4471,1,1
CBN20,MINI_CART,CBN20,1,1
CBN20,SHOPPING_CART,CBN18,500,1
CCR57,SHOPPING_CART,CJH30,400,1
CCR57,COORD,CJH28,400,1
CCR57,COORD,CJH30,300,1
CCR57,MINI_CART,CBN18,0,1
CCR57,COORD,CBN18,1,1
CCR57,MINI_CART,BJP94,1,1
CCR57,MINI_CART,Y4471,1,1
CCR57,SHOPPING_CART,BJP94,1,1
CCR57,SHOPPING_CART,Y4471,1,1
CCR57,MINI_CART,CBN20,1,1
CCR57,GIFTMSG,GM,100,1
CCR57,COORD,CJH32,200,1
CCR57,SHOPPING_CART,CJH32,200,1
CCR57,SHOPPING_CART,CJH28,300,1
CCR57,QUICK,CBN18,100,1
CCR57,SHOPPING_CART,CBN18,100,1
CCR57,GIFTWRAP,GW6_TWR,100,1
CCX57,GIFTWRAP,GW6_FP,1,1
CCX57,REPLACEMENT,BKJ77,200,1
CCX57,YMAL,BLN06,500,1
CCX57,YMAL,BJP99,10,1
CCX57,YMAL,BJP94,30,1
CCX57,YMAL,Y4471,40,1
CCX57,YMAL,Y4411,20,1
CCX57,MINI_CART,BJP93,0,1
CCX57,MINI_CART,CCX58,0,1
CCX57,COORD,Y4412,30,1
CCX57,COORD,CBN20,20,1
CCX57,SHOPPING_CART,BJP94,1,1
CCX57,MINI_CART,Y4471,1,1
CCX57,MINI_CART,BJP94,1,1
CCX57,SHOPPING_CART,Y4471,1,1
CCX57,MINI_CART,CBN20,1,1
CCX57,QUICK,BJP93,1,1
CCX57,GIFTMSG,GM,100,1
CCX57,COORD,CCX58,100,1
CCX57,SHOPPING_CART,CCX58,200,1
CCX57,SHOPPING_CART,CBN20,300,1
CCX57,COORD,BJP93,1,1
CCX57,SHOPPING_CART,BJP93,100,1
CCX57,SHOPPING_CART,BMF71,500,1
CCX57,GIFTWRAP,GW6_TWR,100,1
CCX58,GIFTWRAP,GW6_FP,1,1
CCX58,REPLACEMENT,BKJ77,200,1
CCX58,YMAL,Y4471,50,1
CCX58,YMAL,Y4411,30,1
CCX58,YMAL,BJP99,20,1
CCX58,YMAL,Y4412,10,1
CCX58,YMAL,BLN06,40,1
CCX58,COORD,BMF71,0,1
CCX58,COORD,CCX57,0,1
CCX58,COORD,CBN20,0,1
CCX58,MINI_CART,BJP94,1,1
CCX58,SHOPPING_CART,BJP94,1,1
CCX58,MINI_CART,Y4471,1,1
CCX58,SHOPPING_CART,Y4471,1,1
CCX58,MINI_CART,CBN20,1,1
CCX58,GIFTMSG,GM,100,1
CCX58,SHOPPING_CART,CCX57,100,1
CCX58,QUICK,CBN20,100,1
CCX58,SHOPPING_CART,CBN20,300,1
CCX58,COORD,BJP93,200,1
CCX58,SHOPPING_CART,BJP93,200,1
CCX58,SHOPPING_CART,CCX62,500,1
CCX58,GIFTWRAP,GW6_TWR,100,1
CCX59,GIFTWRAP,GW6_FP,1,1
CCX59,REPLACEMENT,BKJ78,200,1
CCX59,MINI_CART,BMF71,0,1
CCX59,MINI_CART,BMF69,0,1
CCX59,COORD,Y4412,400,1
CCX59,YMAL,CCX57,0,1
CCX59,MINI_CART,BJP94,1,1
CCX59,MINI_CART,Y4471,1,1
CCX59,SHOPPING_CART,BJP94,1,1
CCX59,SHOPPING_CART,Y4471,1,1
CCX59,MINI_CART,CBN20,1,1
CCX59,QUICK,BMF71,10,1
CCX59,GIFTMSG,GM,100,1
CCX59,GIFTWRAP,GW6_TWR,100,1
CCX59,YMAL,CCX62,400,1
CCX59,YMAL,CCX58,300,1
CCX59,COORD,BMF69,200,1
CCX59,COORD,BMF71,1,1
CCX59,YMAL,CCR57,400,1
CCX59,YMAL,CCX61,300,1
CCX59,SHOPPING_CART,CCX62,500,1
CCX59,SHOPPING_CART,CCX58,400,1
CCX59,SHOPPING_CART,BMF71,300,1
CCX59,SHOPPING_CART,BMF69,200,1
CCX61,GIFTWRAP,GW6_FP,1,1
CCX61,REPLACEMENT,BKJ79,200,1
CCX61,YMAL,Y4471,40,1
